Study region	USGS station number	USGS station name	Short name	Chemical name	NWIS parameter code	CASRN	Pesticide degradate	Parent	Sample date (YYYYMMDD)	Result (ug/L)	Remark
MSQA	T410150083125701	Sandusky River at CR6 near McClutchenville, OH	OH_Sandusky	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	119.0911	DET
MSQA	T394253085111101	LICK CR AT N CORD 250W NEAR HARRISBURG, IN	IN_Lick	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	3.8583	DET
MSQA	T403242084553201	LIMBERLOST CREEK AT CORD N 250 E NEAR BRYANT, IN	IN_Limberlost	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	60.795	DET
MSQA	T384240087103901	PRAIRIE CR AT CO RD N100W NR CAPEHART, IN	IN_Prairie	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	111.0936	DET
MSQA	T03259000	Mill Creek at Carthage OH	OH_Mill	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	11.0316	DET
MSQA	T384224087353601	ALLISON DITCH NEAR VINCENNES, IN	IL_Allison	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	1.9971	DET
MSQA	T395942083151401	Big Darby Creek at Prairie Oaks nr Lake Darby, OH	OH_Darby	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	89.9147	DET
MSQA	T05418180	Johns Creek near Worthington, IA	IA_Johns	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130715	1.3947	DET
MSQA	T391443091534001	Fish Branch near Mexico, MO	MO_Fish	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130715	21.5364	DET
MSQA	T05451210	South Fork Iowa River NE of New Providence, IA	IA_IowaProv	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130715	9.1846	DET
MSQA	T391308091550901	Skull Lick Creek nr Mexico, MO	MO_Skull	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130715	38.1773	DET
MSQA	T05418400	North Fork Maquoketa River near Fulton, IA	IA_Maquoketa	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130715	4.3604	DET
MSQA	T394254094092301	Brushy Creek near Cameron, MO	MO_Brushy	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130716	13.2354	DET
MSQA	T391815009203901	Goodwater Creek nr Centralia, MO	MO_Goodwater	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130716	51.7764	DET
MSQA	T05458800	Maynes Creek near Hampton, IA	IA_Maynes	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130716	9.647	DET
MSQA	T05482300	North Raccoon River near Sac City, IA	IA_NRaccoon	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130716	3.0776	DET
MSQA	T393358096130000	FRENCH C AT PARALLEL RD, ONAGA, KS	KS_French	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130716	44.8062	DET
MSQA	T394151094531501	Contrary Creek nr St. Joseph, MO	MO_Contrary	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130716	22.9467	DET
MSQA	T394306095484300	MUDDY C AT 145TH ST NR WETMORE, KS	KS_Muddy	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130716	24.1265	DET
MSQA	T05464220	Wolf Creek near Dysart, IA	IA_Wolf	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	5.9854	DET
MSQA	T06897937	Long Creek at 137th Street near Van Wert, IA	IA_Long	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	31.3238	DET
MSQA	T390227092234101	Perche Creek near Columbia, MO	MO_Perche	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	4.8021	DET
MSQA	T06893350	TOMAHAWK C NR OVERLAND PARK, KS	KS_Tomahawk	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	3.4393	DET
MSQA	T385638091364601	Loutre River near Montgomery City, MO	MO_Loutre	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	58.5531	DET
MSQA	T05483341	Beaver Creek at Glendon, IA	IA_BeaverG	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	2.7124	DET
MSQA	T400502091403401	North Fabius River nr Monticello, MO	MO_NFabius	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	84.1931	DET
MSQA	T400240092081201	Little Fabius River nr Fabius, MO	MO_Fabius	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	232.2339	DET
MSQA	T400227095151501	Squaw Creek Ditch near Squaw Creek Wildlife Area	MO_Squaw	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	26.7544	DET
MSQA	T05487550	Walnut Creek near Vandalia, IA	IA_Walnut	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130718	2.191	DET
MSQA	T391504093003301	Bear Creek nr Gilliam, MO	MO_Bear	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130719	13.8039	DET
MSQA	T05481820	Beaver Creek at Bouton, IA	IA_BeaverB	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130716	5.245	DET
MSQA	T05483450	Middle Raccoon River near Bayard, IA	IA_Raccoon	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130716	3.2282	DET
MSQA	T05471090	Unnamed Trib to East Br Indian Cr near Zearing, IA	IA_Indian	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	3.1057	DET
MSQA	T05325148	SEVENMILE CK BLW FOOTBRIDGE IN PARK NR KASOTA, MN	MN_Sevenmile	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	3.9005	DET
MSQA	T05451112	South Fork Iowa River at H Avenue near Buckeye, IA	IA_IowaH	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	13.486	DET
MSQA	T05320410	MAPLE RIVER AT HWY 30 NEAR MAPLETON, MN	MN_Maple	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130717	23.1026	DET
MSQA	T391110087194401	W FK BUSSERON CR AT ST RT 48 NR WILFRED IN	IN_Busseron	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130718	7.0704	DET
MSQA	T03340900	BIG RACCOON CREEK AT FERNDALE, IN	IN_Raccoon	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130718	7.4812	DET
MSQA	T05572000	SANGAMON RIVER AT MONTICELLO, IL	IL_Sangamon	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130718	15.523	DET
MSQA	T05517000	YELLOW RIVER AT KNOX, IN	IN_Yellow	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130718	3.3376	DET
MSQA	T05455095	Old Mans Creek at Kansas Ave SW near Iowa City, IA	IA_OldMan	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130718	4.8084	DET
MSQA	T05457520	Cedar River at Lancer Avenue at Osage, IA	IA_Cedar	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130718	16.4178	DET
MSQA	T411439087065601	HODGE DITCH STREAM AT CORD N400W NR WHEATFIELD, IN	IN_Hodge	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130718	2.968	DET
MSQA	T05457200	CEDAR RIVER AT 100TH ST. NEAR LYLE, MN	MN_Cedar	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130718	11.6879	DET
MSQA	T401849087161401	BIG PINE CR AT CO RD N125E NR WILLIAMSPORT, IN	IN_Pine	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20130719	12.5266	DET
